text,response,label,predict_label
我是一个14岁的初三学生；我是社会的一份子；我是中国人；我是一个勤奋努力的人；我是一个坚持不懈的人；我是一个重情重义的人；我是爸妈的孩子；我是一个有恩必报，有仇不一定报的人；我是我；我是陈佩志<s>压力有点大，生活有趣，开朗向上，睡眠不足，食欲好.<s>在生活中最有意思的必须是在学校与同学相处的时光了，每天会遇到许多有意思的事情，大家一起学习一起讨论，一起思考问题。大家都没有看不起对方，都互相帮助，与同学相处可以很轻松。然后就是老师的课堂了，老师认真负责在一堂课积极准备，上课与同学们的互动非常多，课堂氛围很好，让人感到轻松，同时也可以学到很多知识，学习也不会拉下。老师对学生一视同仁，没有不平等对待学生。在家中父母知道我学习的压力，尽量地不会打扰到，我每天回家他们都会为我准备饭，我学习时都非常安静，并不随意地进入我房间，我实觉得，充实，没有无趣的地方<s>学习：压力大，苦，让人升华，有素养，是好的出路，奋斗的过程，重心。<s>家庭：和谐，亲切，温暖，净土，永远的避风港，一切的开始，亲情。<s>同学：和善，乐于助人，不自私，乐于分享，各有所长，性格好，文明，有缺点但能改<s>健康：祝福，展望，前提<s>我听到两个人说话，有人提到我的名字，我的第一反应是：好奇他们在说什么。并且偷偷站一旁听着，虽然很不礼貌但是十分好奇。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：小学时在学校奔跑不小心摔倒了，当时一年级，是我第一次脚受伤流血，当时老师跑过来的场景我记忆犹新，我们老师从没有这么慌张过，平时很温暖，看到我受伤却十分焦急<s>去年我：去年因为疫情的突发，改变了很多事，期末考试推迟，同字几乎一半都生病了，生活基本都戴口罩。虽然严重，但老师依然付出，带病给我们上网课，这让我十分感动。<s>明年我：即解中考了人生的第一次重要就折，我不知结果如何，但是我会十分努力并且享受这份努力，期待我最后的高走。,根据中国中学生的特点，他们通常会更负面地描述自己，但是内心状态是健康的。从这段文本中可以看出，学生描述了自己的积极特质，如勤奋努力、重情重义，同时也表达了对学校生活的喜爱和对家庭的温馨感受。虽然他提到了学习的压力较大，但是他也表达了对学习的重视和对未来的期待。因此，我认为他的压力较小，给1分。,1,1
我大方自信，很喜欢化妆，我很开心，因为被夸奖，与同学友好相处，有很多好朋友，时而开心时而伤心，多愁善感，喜欢小动物，会感到温暖，共情能力强，所以感受很多，喜欢被爱的感觉，直观感觉到爱很幸福<s>开心，认真，美丽、自信、对未来有信心<s>人际交往让人感到有意思，人与人的分离，有开心有遗憾，让人情绪起伏，会开心会难过。最无趣：硬式化教育，让所有人都学一样的来选人好累，好无聊<s>学习：辛苦、认真、累、掉头发<s>家庭：美满、幸福、和谐、有压力、开心、不开心<s>同学：友好、开心、矛盾、三观有不和<s>健康：舒服，开心，痛苦少<s>我听到两个人说话，有人提到我的名字，我的第一反应是：会不会在骂我，或者夸我<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：在他家楼下，送了他玩偶，拉着他一起拍照，2、誓师大会，和好朋友一起拍拍立得<s>去年我：很爱玩，没心没肺，很开心也很难过.<s>明年我：会幸福，有目标会努力，会开心,根据中国中学生的特点，他们通常会更负面地描述自己，但是内心状态是健康的。这位学生在自我描述中表现出了一定的自信和开心，但也提到了多愁善感、时而开心时而伤心的情绪起伏。他对人际交往有着强烈的感受和共情能力，喜欢被爱的感觉，但也会感到人与人的分离带来的遗憾。在词汇联想中，学习和家庭都带有一些负面情绪，而同学和健康则更多地与积极情绪相关。综合来看，这位学生的压力较大，给予2分。,2,2
我叫陈薪羽，我今年13岁，我是一个活泼开朗的女孩，我也是一个排球爱好者，我的梦想就是长大成为一个排球运动员。我是一个爱笑的女孩子，同样我也是一个爱哭的一个人。我很长，中等身材，我有时是一个淘气的小孩子，我有时像个严肃的大人，我是一个擅长长跑、排球的“体育生”，我们与父母坚持着长跑这个习惯，我是一个学习不太好，长相大众的女孩。<s>少许烦燥，开心，顺畅，舒适，无烦心事。<s>1、我觉得最有趣的地方是学校。在那里我可以学习到许多知识；交到新朋友；可以体验到什么是快乐，荣耀。上课时还可以与同学、老师一边学习一边互动；在操场就像一只飞翔的鸟儿在那儿奔跑着；在食堂我们可以吃到可口的饭菜。2、我认为最无趣到地方是学习辅导加导，在那里，虽可以学习到新和识，交到新朋友，但不能与朋友一起出去玩，就像只囚禁在笼子中鸟儿一样，被管制着很不舒服，不能让我体验到快乐的感觉。<s>学习：认真，仔细，努力，奋斗，坚持，刻苦<s>家庭，快乐，温馨，伟大、安全、舒畅、和蔼可亲<s>同学：友好，分享，快乐，有福同享，有难同当<s>健康：安全、坚持、刻苦、努力<s>我听到两个人说话，有人提到我的名字，我的第一反应是：哦，有人在说我的名字，难道我被她们表扬了？<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：哈哈，小时候我没有头发，长得可真丑，又小胖小胖的，真有纪念意义。<s>去年我：我因一次小意外，未获得长跑第一名，现在想着，还是有少许的惋惜。<s>明年我：我要坚持练习长跑和排球，加入排球训练队，为校争光，得到荣耀。,根据中国中学生的特点，他们通常会更负面地描述自己，但是他们的心理状态是健康的。根据这段文本，可以看出陈薪羽对自己的描述中有一些负面的情绪，比如自己学习不太好，对学习辅导班不感兴趣，以及对自己小时候的自画像的负面评价。但是她也表达了对学校生活和体育运动的热爱，以及对未来的积极展望。综合来看，她的压力较小。因此，我会给予1分。,1,1
我是一个人类。我是一个中国人。是一个单独的个体。是唯一无二的自我，是一个有着坚定信仰的人。是母亲的精神支柱。是中国学生中的一位。是一位执行力较强，自律性不强的男青年。是正在为自身也好，国家建设也好，学习知识的平凡人。是芸芸众生之一。是共产主义的追求者。<s>良好，积极向上，提升，压迫感，思考<s>最有意思：1、星期五的放学2、期待生活中一些变化的事情3、玩，沉浸于游戏，但只是暂时4、打乒乓球5、观看一些有关红色历史、政治等视频。无趣：1、写作业2、被人厌恶3、眼保健操4、考试，但不只考试后5、见一些无素养，无知识的人对写6、娱乐圈的事情，只觉反感<s>⑴学习：数学，物理、化学，作业，困难，内卷，压迫，坚持提升，奋斗，唯一。<s>家庭：幸福，美满，稍有矛盾，爱，精神支柱，我的一切，我的生命，母亲，父亲，奶奶，爷爷，亲戚，表姐，表哥。√<s>同学：好相处，努力，幽默，互助，厌恶部分。<s>健康：良好、时不时有问题<s>我听到两个人说话，有人提到我的名字，我的第一反应是：好奇于在谈论什么，忍不住凑上前听或问。担心讲“我”的什么，偷听。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：小时侯坐在父亲买的幼儿坐椅上读书。二年级时手提口风琴，戴红领巾时望着镜头的稚嫩模样。<s>去年我：完成了令我又爱又恨的初中阶段，进行了自我反思和蜕变，成为了一个新的自我<s>明年我：1、迎来苦闷的高二时光2、祈愿生活平安，顺利,根据这段文本，结合中国中学生的特点，我认为压力较大，给出2分。在这段文本中，学生描述了自己的学习压力、对生活中一些事情的期待和厌恶，以及对自己未来的担忧和祈愿。这些内容表明学生对学业和生活有一定的压力感受。,1,2
我是2023级5班李怡然，我是一个身高较矮且有点偏胖的人。五官平平无奇，自认为与普通人一样，不是很漂亮也不是很丑。有时很自卑有时自信。我认为自己非常敏感，不管是什么事情，我都会想很多次，以至于一些无中生有的想法也会从脑中涌现，胡思乱想使我思想比同龄人更成熟，活的更累。<s>自傲，很难低头认错，敏感，想用忙碌来掩盖悲伤情绪，很累（身体和心理），喜欢说反话（很严重），可以为朋友放弃我。<s>有意思：1.每天的日落和天空截然不同，但我很喜欢。2.每日作业完成后所获得的成就感。3.每天自己独处时的放空时间。4.吃美食。5.和家人或朋友在外玩。最无趣：1.自己的胡思乱想。2.每天需要背的作业。3.自己周末独自一人在家玩手机。4.学校里五天路过相似的地方。5.家中繁杂的家务。<s>学习：疲劳、成就感、认真。<s>家庭：争吵、开玩笑、愉悦、幸福。<s>同学：无语、开心、搞笑。<s>健康：身体、心理、家人、自己<s>我听到两个人说话，有人提到我的名字，我的第一反应是：议论我，且议论她们所认为是我的坏习惯。自卑、愤怒、厌恶这种当面议论的。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：在外面和家人游山玩水，天真无邪的我让父母帮我拍照，真诚的笑。且感叹以前自己多么好，多么有童心。不知社会的险恶和人心的揣测、试探。<s>去年我：中考完幸福忘我的日子，父母宠爱我，长辈视我为小辈的榜样，运动、玩手机、写作业的小朋友形象。<s>明年我：心智更成熟，知道更多人心的黑暗之处，令人作呕，但想到以后自己出入社会也会是这一模样的无奈。希望自己成绩更好，得益友纠正心态，正确认识错误并低头向别人认错道歉。,根据这段文本，我认为这位学生的压力较大，给出2分。这位学生在自我描述中表现出自卑、敏感、胡思乱想、累的情绪，同时也提到了厌恶被议论和对未来的担忧。在词汇联想中，学习带来的是疲劳，家庭中有争吵，同学中有无语的情绪，健康方面也提到了心理压力。整体来看，这位学生的心理状态并不健康，面临较大的压力。,1,2
普通的一名高中生，每天不是在补作业就是在写作业，身高155，短发，来自一很美地方的少数民族<s>烦恼，焦虑，担忧，想回家，学不懂，累<s>最有意思的地方：每天的日出日落，天空不同的云，蛋仔派对，上体育课时的操场，家，有很多好吃的地方，偶然遇见的有趣的人或事。最无趣的地方：让我不开心的地方，必须做自己不喜欢的事的地方<s>学习：学校，作业，未来，工作、大学，知识<s>家庭：争吵，避风港，爱，温暖，舒服，团圆，开心，幸福<s>同学：哈哈，学习，学校，游戏，聊天，吃饭<s>健康：快乐，无忧无虑，长寿，平安<s>我听到两个人说话，有人提到我的名字，我的第一反应是：他们在说什么事情和我有关吗？我和他们最近发生了什么事情，还是闲聊偶然提到了，有点疑感<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：很希望能够回到过去，多希望在那个时刻的我能做一些事，起码现在不会留有遗憾，心里也很想念那个场景里的人，<s>去年我：去年高一时，刚来到这个陌生的城市，很想家和父母，会趁三天小长假做很久的车回家，回家好像成了待在学校中学习的动力，疫情关在家里上网课，很舒适但听进去，听着听着就睡着了<s>明年我：明年应该是高三了，不出意外假应该挺怕的，大多数时间都是在字校，为高考奋斗,根据这段文本，我给出的分数是2分。在这段文本中，学生描述了自己的烦恼、焦虑和担忧，以及对学习和未来的压力。同时，他也表达了对家庭的思念和对过去的留恋，以及对未来高三的担忧。这些内容表明学生的压力较大。,2,2
我是一个喜怒无常的人，与别人思考角度不同，观点新奇，思考方向抽象的人。活泼，幽默，喜欢带动气氛的人。会在意别人感受和想法的人。喜欢回避自己不愿做的事，有拖延症但不多的人。喜欢了解互联网上娱乐事件，上网冲浪。生活当中喜欢做的事，兴趣爱好广泛。是一个表面看起来比较内向，但是比较外向，活泼的人，脾气不太好，比较暴躁，激动，控制不好情绪的人。比较<s>喜怒无常，激动，焦虑，兴奋，紧张<s>最有意思：与好朋友出去任何地方旅行。最无聊的地方：一个人在家没有任何其它设备.<s>学习：学校，作业，做题，试卷，考试，背书，改错，理解<s>家庭：父母，家人，温暖，和谐，欢笑，陪伴，支持，鼓励，理想，美好，幸福.<s>同学：欢笑，和谐，帮助，幽默，自由，开放<s>健康：身体，心理，锻炼，生活规律，运动，睡觉，手机.<s>我听到两个人说话，有人提到我的名字，我的第一反应是：紧张，好奇，想要去听，了解事件本身原因，寻求他们的观点.但表现出不想了解的样子.<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：怀念，沉浸在那个时刻，去回忆感受那个场景的整个过程，将现在的自己与过去做对比，思考自己的现在和过去，哪个更好.<s>去年我：单纯，无忧无虑，想的不多，积极，向上，但控制不好自己的情绪.<s>明年我：要学会控制自己情绪，乐观，积极，控制自己的情绪波动,根据中国中学生的特点，他们通常会更负面地描述自己，但是内心状态是健康的。这位学生在自我描述中提到了自己喜怒无常、拖延症、脾气暴躁、控制不好情绪等负面特点，但同时也表现出对生活的热爱、对未来的期待和对自我成长的意识。综合来看，这位学生的压力较大，因此给予2分。,1,2
我叫周子为，今年13岁。我的爱好是打兵兵球，长跑等等的体育运动，长跑对于我来说是十分商单的，在初中的田径运动会上获得了男子八百米的第八，最近我又发现我还比较会打羽毛球，对于学习我更喜欢数学。<s>答：激动，疲倦，开心，幸福，不解。<s>答：生活中最有意思的是能和家人是在一起开心的说话，能够和朋友在一起玩耍。最无趣的地方：每个人互相攀比，使家庭家教最差。每天早出晚归，为钱财而活，<s>学习：时而无趣，时而有趣，有点困难，快乐。<s>家庭：美好，甜密，温暖、<s>同学：大部分同学：和气，可亲，乐于助人，某些同学：讨厌，反感，今人发指.<s>健康：重要<s>我听到两个人说话，有人提到我的名字，我的第一反应是：在一旁倾听，然后离开。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：同学们兴高彩烈，脸上不停的高兴，同学们和平共处<s>去年我：脸上止不住高兴<s>明年我：脸上止不住高兴,根据中国中学生的特点，他们通常会更负面地描述自己，但是心理状态是健康的。根据这段文本，学生描述了自己的兴趣爱好、学习状态、生活中有意思和无趣的地方，以及对学习、家庭、同学和健康的词汇联想。从这些描述中可以看出，学生对自己的兴趣爱好和生活中有意思的地方有着积极的态度，但对学习和家庭的描述中也有一些负面情绪。综合来看，学生的压力较大，给予2分。,1,2
我是女生，我今年14岁，我喜欢唱歌和跳舞。我性格很开朗我很热爱写作。我喜欢在假期出去旅行。我很爱交朋友，我有时会有点粗心。我经常会与人吵架。我很满意我的一切。<s>平淡、开心、勤劳、伤心、压力、惊喜。努力、坚持，期待。<s>最有意思的地方：第一次去的时候很开心。感觉一切都很新奇。时间会在不知不觉中变的很快，那天的天气很好，空气也很新鲜，回家之后也会很难忘。最无趣的地方：感觉时间过的很漫长。心情会很烦闷，非常想回家，也会有一定的压力和慌张，时间长了会有恐惧感。<s>学习：压力、惊喜、期待、成就感，迷茫，失落，不甘，努力，<s>家庭：幸福、快乐、温暖、安心、轻松、自在。<s>同学：平淡、和谐、愉悦，<s>健康：松松、舒服、长寿、身体<s>我听到两个人说话，有人提到我的名字，我的第一反应是：他们为什么要提起我？我最近干了什么事？会不会在说我坏话？<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：小时候在家门口无忧无虑的玩耍，很开心，什么也不在乎。很美好。<s>去年我：脾气暴躁，不理解父母，总是逃避责任。<s>明年我：努力学习，生活学会独立，考上理想高中，不让父母担心。,根据中国中学生的特点，他们通常会更负面地描述自己，但是他们的心理状态是健康的。在这段文本中，学生描述了自己喜欢唱歌和跳舞，喜欢写作和旅行，喜欢交朋友，但也会有点粗心，经常与人吵架。她对自己的一切都很满意。她对学习有一定的压力和迷茫，但也有期待和成就感。在家庭和同学关系中，她描述了一些积极的词汇，如幸福、快乐、和谐。在健康方面，她使用了一些积极的词汇，如舒服、长寿。在句子补全部分，她对别人提到她的名字有一些担忧，但在回忆小时候的美好时光时，她描述了很开心的场景。综合来看，她的心理状态是健康的，虽然在学习和人际关系中有一些压力，但她对未来充满期待和努力的态度。因此，我给予1分，认为她的压力较小。,1,1
答：积极向上，开朗，在外人面前有些内敛，平时喜欢看动漫，画画，唱歌等...空闲的时候喜欢朋友出去玩。写作业有时拖拉。喜欢旅行，看风景，读诗词。上学日每天都很充实。头发有些短，对自己身高很满意，喜欢和朋友谈话。<s>答：有时消极有时乐观，无聊，开心，麻木。<s>答：最有意思的地方：和朋友下课聊天，上完体育课时走路回去很凉快，风将几棵树上的叶子吹的沙沙作响，路灯将影子拉的很长，和爱好相同的朋友一起买角色的周边。最无趣的地方：周末不太想写作业时，什么也不想做，十分无聊，也不知道除了写作业还能干什么，每天日复一日的重复学习完回家写作业直接睡觉的生活。<s>学习：使我充实。无聊。考大学。工作。不懂。<s>家庭：吵架，友好。阴晴不定。<s>同学：友好。健谈。乐观，善良。<s>健康：不重要。<s>我听到两个人说话，有人提到我的名字，我的第一反应是：为什么会提到我？最近我并没有做什么不好的事情，不要提我的名字。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：自己打扮的很漂亮的样子，和朋友去漫展玩。很开心也很累，感觉很新鲜。<s>去年我：很兴奋很激动，很新鲜，虽然累但也很开心。感觉自己很开朗。<s>明年我：没有什么感觉了，在家里呆着就好，对这些没什么多的兴趣。看看动漫就好，或许会很怀念以前的时光。,根据中国中学生的特点，他们通常会更负面地描述自己，但是心理状态是健康的。从这段文本中可以看出，学生描述自己有时消极有时乐观，觉得生活中最无趣的地方是周末不想写作业时的无聊，对健康的态度是“不重要”。但是他也有积极的一面，喜欢和朋友聊天，喜欢旅行和看风景。综合来看，这位学生的压力较大，给予2分。,2,2
